customer_id,days_since_last_order,total_orders,avg_order_value,total_spend,tenure_days,returns_count,support_tickets,discount_usage_pct,primary_category,device_type,has_wishlist,has_reviews,loyalty_tier,email_open_rate_pct,push_notif_opt_in,churned
CUST01356,93,15,137.66,2370.51,115,0,0,77.2,Home & Garden,Mobile,1,1,None,26.2,1,No
CUST01357,103,5,14.34,79.69,113,3,1,41.5,Fashion,Desktop,1,1,Gold,11.3,1,No
CUST01358,24,9,229.16,2009.36,1825,0,1,80.0,Electronics,Mobile,1,0,Silver,19.7,0,No
CUST01359,14,1,21.91,23.61,76,0,0,56.7,Sports,Desktop,1,1,Silver,6.4,1,No
CUST01360,40,7,63.54,440.94,67,2,0,25.5,Electronics,Tablet,1,0,Gold,5.8,1,No
CUST01361,109,7,14.83,95.5,266,3,1,48.8,Sports,Tablet,1,0,Gold,16.3,0,No
CUST01362,10,5,18.54,85.5,404,1,2,5.7,Home & Garden,Mobile,1,1,None,2.5,0,No
CUST01363,43,11,111.97,1193.73,1213,1,0,44.2,Sports,Desktop,1,0,None,48.9,1,No
CUST01364,44,11,124.28,1207.73,362,3,0,18.8,Sports,Desktop,1,0,None,18.2,1,No
CUST01365,59,8,66.12,477.83,247,1,1,50.6,Home & Garden,Tablet,1,0,Gold,48.0,1,No
CUST01366,6,7,98.78,691.59,157,1,3,56.5,Home & Garden,Mobile,0,1,None,32.6,1,No
CUST01367,56,1,125.95,143.1,271,1,0,29.8,Sports,Mobile,1,1,None,58.0,0,No
CUST01368,107,15,31.58,484.74,275,1,0,38.4,Home & Garden,Mobile,1,1,Silver,41.7,1,No
CUST01369,8,7,17.83,121.38,73,0,1,20.7,Electronics,Desktop,1,0,Platinum,70.7,1,No
CUST01370,12,2,54.0,99.66,333,0,1,37.8,Sports,Tablet,1,0,None,30.4,1,No
CUST01371,159,11,34.41,343.98,68,2,0,25.1,Fashion,Mobile,1,0,Silver,46.4,0,No
CUST01372,8,14,74.51,1092.71,201,1,0,67.7,Electronics,Desktop,0,0,Platinum,24.8,0,No
CUST01373,86,5,84.64,467.42,90,0,1,15.7,Beauty,Mobile,0,1,Silver,1.3,1,No
CUST01374,30,5,31.65,153.45,112,0,1,13.4,Fashion,Mobile,1,1,Silver,36.8,1,No
CUST01375,12,6,95.9,584.14,285,0,2,31.1,Fashion,Desktop,0,0,Silver,30.7,1,No
CUST01376,92,5,92.14,489.27,30,1,0,58.9,Home & Garden,Tablet,0,0,Gold,55.6,1,No
CUST01377,26,3,97.38,253.43,30,0,1,20.1,Electronics,Tablet,1,1,None,32.3,0,No
CUST01378,32,10,39.4,376.38,41,0,0,61.4,Beauty,Desktop,1,0,Silver,20.0,0,No
CUST01379,20,6,101.89,653.48,55,1,1,22.6,Home & Garden,Tablet,1,0,None,47.9,1,No
CUST01380,40,6,82.76,524.06,66,0,1,58.3,Home & Garden,Mobile,0,1,Silver,48.6,0,No
CUST01381,8,2,91.12,157.82,446,0,0,76.3,Sports,Tablet,0,1,Gold,21.2,0,No
CUST01382,22,14,208.98,2695.6,177,3,1,47.2,Beauty,Desktop,0,1,Silver,52.7,0,No
CUST01383,156,2,70.97,149.6,190,1,0,24.7,Home & Garden,Mobile,1,1,None,70.1,0,No
CUST01384,13,20,33.6,625.92,310,0,2,64.4,Home & Garden,Desktop,1,1,Silver,8.5,0,No
CUST01385,48,10,22.46,245.78,391,2,0,59.8,Beauty,Mobile,1,0,None,39.9,0,No
CUST01386,17,12,134.61,1387.32,30,1,0,36.8,Fashion,Mobile,1,1,Silver,19.4,1,No
CUST01387,66,7,72.66,461.37,582,3,0,47.6,Beauty,Tablet,1,1,None,22.5,1,No
CUST01388,6,9,207.68,1746.49,1337,3,0,6.9,Home & Garden,Mobile,1,1,Silver,8.9,1,No
CUST01389,157,6,10.77,72.86,38,4,0,26.0,Home & Garden,Mobile,1,1,None,9.6,0,No
CUST01390,27,1,113.13,123.19,315,1,0,55.8,Sports,Mobile,1,1,None,13.9,1,Yes
CUST01391,12,1,44.3,49.41,30,1,1,7.9,Electronics,Desktop,0,0,None,31.7,1,No
CUST01392,3,2,41.15,80.83,30,2,2,7.9,Fashion,Mobile,0,0,Silver,4.4,1,No
CUST01393,8,6,29.61,194.85,100,0,2,41.7,Sports,Mobile,0,1,None,17.6,1,No
CUST01394,33,12,112.13,1488.25,562,1,1,63.8,Sports,Tablet,1,1,Silver,46.0,1,No
CUST01395,18,7,89.2,605.66,317,3,0,10.9,Beauty,Tablet,1,0,None,42.6,1,No
CUST01396,79,10,21.89,251.37,177,0,0,16.2,Home & Garden,Mobile,0,1,None,3.5,0,No
CUST01397,25,6,62.3,413.19,173,1,0,49.4,Beauty,Mobile,1,0,None,5.8,0,No
CUST01398,12,15,96.05,1645.67,188,2,1,31.0,Fashion,Desktop,0,1,Silver,38.3,0,No
CUST01399,43,2,62.95,139.74,111,1,1,38.5,Home & Garden,Tablet,1,0,Silver,40.5,1,No
CUST01400,55,8,132.46,1147.49,630,1,0,46.2,Home & Garden,Tablet,1,0,None,26.7,1,No
CUST01401,8,1,43.29,49.05,251,0,0,73.9,Electronics,Mobile,1,0,None,6.9,0,No
CUST01402,8,2,10.0,19.52,198,1,0,45.9,Sports,Desktop,0,1,None,16.1,1,Yes
CUST01403,1,1,63.39,68.78,187,2,0,38.9,Fashion,Mobile,0,1,None,6.5,0,No
CUST01404,59,10,63.09,576.56,823,0,1,11.3,Sports,Mobile,1,1,Silver,46.5,1,No
CUST01405,49,13,70.03,973.97,385,0,2,31.1,Fashion,Tablet,1,0,None,15.8,0,No
CUST01406,28,1,132.37,143.7,46,0,2,10.5,Fashion,Desktop,1,0,Silver,4.3,0,No
CUST01407,83,4,11.45,48.78,172,1,0,62.9,Electronics,Tablet,1,1,None,28.1,0,No
CUST01408,73,3,45.11,149.53,102,0,0,69.1,Home & Garden,Mobile,1,1,Silver,15.6,0,No
CUST01409,39,10,26.1,254.21,1299,0,1,34.1,Home & Garden,Mobile,0,0,Gold,26.3,1,No
CUST01410,91,14,20.77,294.69,161,1,0,13.8,Sports,Tablet,0,1,Gold,36.2,1,No
CUST01411,10,3,51.53,131.9,30,2,0,86.5,Fashion,Mobile,1,0,Gold,41.1,1,No
CUST01412,5,5,95.72,427.78,158,0,0,40.9,Home & Garden,Desktop,1,1,None,15.0,0,No
CUST01413,14,10,69.46,724.65,116,0,0,33.8,Beauty,Desktop,1,1,None,28.5,1,No
CUST01414,2,9,31.5,288.8,274,0,0,60.6,Fashion,Mobile,1,1,None,38.4,1,No
CUST01415,34,4,48.6,176.75,76,2,0,20.4,Sports,Mobile,1,1,None,30.5,1,No
CUST01416,124,3,114.88,318.12,30,3,0,40.8,Fashion,Desktop,1,1,Silver,72.1,1,No
CUST01417,1,8,94.3,719.11,30,0,0,56.2,Home & Garden,Mobile,0,0,Platinum,16.4,0,No
CUST01418,5,6,35.09,224.21,99,0,2,63.9,Home & Garden,Tablet,0,1,Silver,38.8,0,No
CUST01419,27,7,33.31,240.84,128,1,0,29.2,Fashion,Desktop,0,0,Silver,3.0,0,No
CUST01420,122,8,13.83,96.35,539,1,0,53.3,Electronics,Tablet,1,0,None,40.6,1,No
CUST01421,17,3,38.72,125.22,94,2,2,50.2,Home & Garden,Tablet,1,1,None,2.9,0,No
CUST01422,31,2,13.62,25.3,30,0,1,13.9,Fashion,Mobile,0,1,None,32.4,1,No
CUST01423,1,4,285.33,1200.13,455,5,0,81.5,Fashion,Mobile,1,1,Silver,5.7,1,No
CUST01424,7,6,27.55,146.62,609,0,0,21.9,Home & Garden,Tablet,0,1,Silver,78.4,0,No
CUST01425,194,1,132.58,152.38,203,2,0,4.3,Beauty,Tablet,1,0,None,29.8,1,No
CUST01426,151,3,233.8,613.09,100,1,1,9.8,Beauty,Mobile,0,0,None,16.7,0,No
CUST01427,1,7,64.91,487.32,443,1,1,22.0,Fashion,Tablet,0,0,None,6.2,1,No
CUST01428,136,4,50.4,204.1,30,3,0,55.4,Electronics,Desktop,0,1,None,15.8,1,No
CUST01429,45,4,18.96,66.42,773,1,1,51.1,Beauty,Desktop,1,0,Silver,33.8,1,No
CUST01430,91,7,36.46,218.99,601,0,0,39.2,Home & Garden,Tablet,1,0,None,48.8,0,No
CUST01431,27,7,196.99,1322.12,236,1,2,11.5,Beauty,Mobile,0,0,None,14.5,0,No
CUST01432,32,9,72.31,709.8,97,1,0,21.9,Fashion,Desktop,0,1,None,52.5,1,No
CUST01433,30,9,55.85,433.46,30,1,0,8.0,Sports,Mobile,1,1,Silver,16.1,1,No
CUST01434,49,4,155.98,662.18,1825,1,3,34.6,Fashion,Mobile,1,0,None,12.8,1,No
CUST01435,6,3,95.3,299.23,430,0,1,13.1,Fashion,Mobile,1,0,None,17.5,0,No
CUST01436,1,6,48.51,270.59,124,0,0,52.2,Home & Garden,Mobile,1,0,None,31.2,1,No
CUST01437,16,2,64.91,113.37,30,0,1,49.6,Sports,Desktop,1,0,None,30.2,1,No
CUST01438,54,3,29.53,99.63,305,0,3,21.1,Electronics,Desktop,1,1,Gold,41.6,0,No
CUST01439,10,13,34.85,425.91,1300,0,1,54.9,Beauty,Mobile,1,1,None,40.4,1,No
CUST01440,50,8,46.29,327.15,368,1,0,33.8,Electronics,Mobile,1,0,Silver,17.3,0,No
CUST01441,157,4,85.28,359.7,30,1,0,10.1,Electronics,Mobile,1,0,None,2.8,1,No
CUST01442,4,8,20.13,147.35,154,1,2,44.4,Fashion,Mobile,1,1,None,59.7,1,No
CUST01443,50,7,58.03,403.24,34,1,1,7.6,Home & Garden,Mobile,1,0,Gold,30.2,0,No
CUST01444,26,7,39.97,242.05,729,2,0,63.2,Electronics,Mobile,1,0,Gold,24.5,0,No
CUST01445,91,3,26.56,91.46,120,2,1,50.1,Electronics,Mobile,0,1,None,22.8,1,No
CUST01446,8,4,40.14,158.04,396,2,0,47.4,Electronics,Mobile,1,1,Gold,46.4,1,No
CUST01447,53,22,10.0,252.94,30,1,1,35.5,Home & Garden,Desktop,0,0,Silver,24.1,0,Yes
CUST01448,81,6,29.78,172.55,41,1,1,31.8,Electronics,Mobile,1,0,Gold,59.6,0,No
CUST01449,130,11,22.66,237.88,341,0,2,15.5,Fashion,Mobile,1,0,None,28.3,1,No
CUST01450,51,5,43.64,245.34,556,1,0,21.5,Electronics,Mobile,1,0,Silver,19.0,1,No
CUST01451,30,13,10.0,123.35,67,1,0,72.3,Fashion,Mobile,1,1,None,21.5,1,No
CUST01452,43,8,63.61,498.5,162,1,1,52.0,Beauty,Mobile,0,0,Platinum,11.8,1,No
CUST01453,91,11,113.02,1085.87,289,1,0,35.3,Fashion,Desktop,0,0,Silver,39.9,1,No
CUST01454,38,8,49.71,452.02,477,1,1,43.0,Home & Garden,Mobile,1,0,None,28.3,0,No
CUST01455,1,8,81.37,569.95,296,1,1,62.0,Electronics,Mobile,1,1,Gold,42.9,0,No
CUST01456,120,5,36.23,195.89,30,1,0,46.1,Beauty,Mobile,0,1,Platinum,21.0,1,No
CUST01457,52,3,15.74,47.77,234,2,0,70.0,Beauty,Tablet,0,1,None,75.7,1,No
CUST01458,50,8,54.67,379.81,647,1,0,41.3,Fashion,Mobile,0,1,Silver,28.5,0,No
CUST01459,10,21,94.09,1680.52,607,0,0,44.9,Electronics,Tablet,0,1,Platinum,33.1,1,No
CUST01460,48,3,18.93,64.21,263,1,3,58.1,Electronics,Mobile,1,1,None,11.5,1,No
CUST01461,22,15,37.63,605.46,1634,1,1,20.8,Home & Garden,Tablet,0,0,Silver,6.0,0,No
CUST01462,47,2,44.8,94.61,33,2,0,55.8,Fashion,Desktop,1,1,None,14.5,1,No
CUST01463,5,10,534.39,5245.4,195,1,0,51.7,Fashion,Desktop,1,0,None,9.8,0,No
CUST01464,48,6,65.28,360.97,447,2,1,59.5,Home & Garden,Mobile,0,1,Silver,15.3,0,Yes
CUST01465,334,2,11.89,25.06,45,2,2,15.9,Electronics,Tablet,0,1,Gold,36.0,0,No
CUST01466,2,9,10.0,92.92,1080,3,1,20.8,Fashion,Desktop,1,1,None,35.8,1,No
CUST01467,170,3,97.94,313.77,131,1,0,52.8,Electronics,Desktop,1,1,None,15.4,1,No
CUST01468,23,14,398.63,5356.12,129,1,1,43.9,Sports,Desktop,1,1,Gold,33.8,1,No
CUST01469,92,9,43.61,449.82,71,4,2,56.1,Electronics,Mobile,0,0,None,2.2,1,Yes
CUST01470,68,7,41.57,253.19,101,0,0,64.9,Electronics,Tablet,1,0,Platinum,8.2,0,No
CUST01471,37,6,77.06,404.06,258,3,0,23.2,Home & Garden,Mobile,0,1,None,20.2,0,No
CUST01472,60,9,28.83,291.92,168,3,3,44.9,Electronics,Mobile,0,0,Silver,8.4,1,No
CUST01473,94,2,10.0,20.89,64,1,1,28.1,Beauty,Desktop,1,0,None,47.1,0,Yes
CUST01474,23,6,125.19,712.01,496,0,1,21.1,Beauty,Mobile,1,0,None,31.8,1,No
CUST01475,17,6,33.43,216.34,30,2,1,48.6,Fashion,Tablet,0,1,Silver,13.9,1,No
CUST01476,49,12,126.48,1496.26,539,1,3,75.1,Beauty,Mobile,0,1,None,29.5,1,Yes
CUST01477,74,10,29.7,254.33,96,2,0,40.6,Beauty,Desktop,0,1,None,49.1,0,No
CUST01478,64,11,60.19,692.1,205,3,0,72.3,Electronics,Desktop,0,0,None,31.5,1,No
CUST01479,71,4,108.19,399.41,143,0,2,23.1,Sports,Desktop,1,0,None,20.0,1,No
CUST01480,25,11,128.55,1250.87,253,0,0,64.4,Sports,Mobile,1,0,None,37.9,1,No
CUST01481,76,4,65.78,241.43,476,1,1,35.2,Fashion,Mobile,1,0,Platinum,20.4,0,No
CUST01482,5,7,63.22,439.37,1361,2,2,47.6,Beauty,Tablet,1,1,None,7.0,1,No
CUST01483,35,17,89.64,1318.09,109,0,0,63.1,Sports,Tablet,1,0,Silver,28.5,1,Yes
CUST01484,1,8,79.15,705.98,242,1,0,41.5,Beauty,Desktop,1,0,None,13.6,0,No
CUST01485,17,18,19.43,356.03,188,2,0,80.5,Electronics,Mobile,0,1,Platinum,18.3,1,No
CUST01486,20,17,19.73,314.58,1825,1,1,41.5,Electronics,Tablet,1,0,None,3.8,0,No
CUST01487,22,3,10.1,32.0,496,1,1,34.8,Sports,Desktop,0,0,None,9.8,1,No
CUST01488,53,2,100.81,220.02,151,1,1,48.1,Home & Garden,Mobile,0,0,None,21.9,0,No
CUST01489,22,9,39.78,370.26,194,2,0,63.3,Home & Garden,Mobile,1,1,Silver,6.1,1,No
CUST01490,26,2,105.23,191.68,84,1,0,30.7,Sports,Desktop,0,0,None,34.7,1,No
CUST01491,12,6,75.41,399.56,422,0,1,52.2,Electronics,Desktop,1,1,Silver,29.8,0,No
CUST01492,21,12,24.48,325.48,559,0,0,44.4,Fashion,Mobile,1,0,Gold,54.3,1,No
CUST01493,11,15,49.59,684.64,1005,0,1,30.4,Home & Garden,Mobile,1,0,None,14.4,0,No
CUST01494,3,2,37.95,64.97,250,1,1,5.3,Electronics,Mobile,0,0,Gold,6.6,1,No
CUST01495,41,1,33.54,34.98,333,3,1,38.7,Home & Garden,Mobile,0,0,None,0.1,1,No
CUST01496,49,9,113.55,915.53,177,0,1,72.0,Sports,Desktop,1,0,None,12.3,1,No
CUST01497,43,9,406.91,4201.6,281,1,1,23.8,Electronics,Mobile,1,0,None,22.5,1,No
CUST01498,28,2,133.35,296.28,128,2,2,28.4,Beauty,Mobile,1,0,Gold,65.3,1,No
CUST01499,21,4,53.43,220.67,401,0,0,28.9,Sports,Mobile,1,1,None,36.9,0,No
CUST01500,89,3,149.55,493.59,30,1,0,26.3,Sports,Mobile,0,0,None,11.9,1,No
CUST01501,32,3,214.93,639.09,30,3,1,42.9,Home & Garden,Mobile,1,0,Silver,50.1,1,No
CUST01502,29,9,17.92,175.24,377,2,1,34.4,Sports,Mobile,0,0,Gold,37.0,1,Yes
CUST01503,1,2,145.46,303.71,800,2,1,62.8,Beauty,Mobile,0,0,None,19.0,0,No
CUST01504,18,2,101.06,173.54,300,0,0,40.8,Beauty,Mobile,1,1,Silver,5.5,0,No
CUST01505,21,1,141.24,160.25,388,0,1,15.6,Fashion,Mobile,1,0,None,7.4,1,No
CUST01506,22,3,104.65,347.94,521,0,1,88.1,Home & Garden,Tablet,1,1,None,61.6,1,No
CUST01507,39,5,45.5,258.45,134,0,2,44.3,Electronics,Desktop,1,1,None,4.6,1,No
CUST01508,34,6,277.63,1781.4,34,0,0,88.2,Electronics,Desktop,1,0,None,34.6,0,No
CUST01509,42,12,71.64,837.0,811,0,0,17.0,Home & Garden,Mobile,0,1,None,10.9,0,No
CUST01510,65,16,38.57,562.87,836,0,0,29.6,Fashion,Tablet,1,1,None,23.1,0,No
CUST01511,75,2,81.84,147.97,174,2,1,63.5,Home & Garden,Tablet,1,1,Silver,13.7,1,No
CUST01512,56,6,118.86,637.19,73,1,1,46.4,Sports,Mobile,1,1,Gold,77.2,1,No
CUST01513,140,3,58.9,161.89,668,2,0,12.1,Electronics,Desktop,1,1,None,42.3,1,No
CUST01514,1,4,74.78,303.66,369,2,0,16.7,Sports,Mobile,0,0,None,19.2,0,No
CUST01515,9,7,58.6,432.81,30,3,1,45.5,Electronics,Desktop,1,0,None,35.2,1,No
CUST01516,1,3,32.2,91.21,34,3,1,77.3,Home & Garden,Tablet,1,0,Platinum,50.2,1,No
CUST01517,46,10,28.29,287.04,1225,0,2,35.2,Fashion,Tablet,0,0,Silver,8.7,0,Yes
CUST01518,102,1,17.77,16.92,30,0,0,47.0,Electronics,Mobile,1,0,None,62.0,1,No
CUST01519,12,5,183.9,973.71,99,1,0,25.4,Beauty,Tablet,1,1,None,49.8,0,No
CUST01520,117,16,45.66,837.62,238,0,0,46.9,Beauty,Mobile,0,1,None,28.7,1,Yes
CUST01521,2,6,10.0,63.4,61,3,1,20.7,Home & Garden,Tablet,0,1,Silver,22.0,1,No
CUST01522,122,1,74.98,65.06,79,1,0,35.1,Sports,Desktop,1,1,None,66.4,1,No
CUST01523,19,2,73.75,146.49,130,2,1,11.4,Electronics,Tablet,1,1,Silver,35.2,1,No
CUST01524,4,9,12.26,119.29,94,1,1,29.2,Fashion,Mobile,1,0,Silver,13.5,1,No
CUST01525,29,8,28.05,227.24,487,1,0,76.7,Home & Garden,Tablet,1,1,None,13.8,0,No
CUST01526,13,7,27.08,215.21,208,1,1,56.6,Fashion,Tablet,0,0,None,50.7,1,No
CUST01527,15,3,30.15,78.37,97,4,1,34.1,Home & Garden,Mobile,0,1,Gold,7.3,1,Yes
CUST01528,16,3,144.06,405.1,112,4,0,23.2,Sports,Mobile,1,1,None,13.9,0,No
CUST01529,73,3,48.47,133.23,30,1,0,14.7,Beauty,Mobile,1,0,Silver,11.5,0,No
CUST01530,34,7,38.79,293.33,30,1,0,46.4,Home & Garden,Desktop,1,0,None,12.4,0,No
CUST01531,16,6,134.01,809.8,379,1,1,40.4,Beauty,Mobile,0,0,Gold,37.5,1,No
CUST01532,42,3,81.15,217.04,35,5,0,23.2,Electronics,Mobile,0,1,Silver,56.9,0,No
CUST01533,56,2,13.56,25.38,193,1,0,3.6,Home & Garden,Mobile,1,0,None,16.8,0,No
CUST01534,14,8,33.34,268.53,554,3,0,28.9,Fashion,Mobile,1,0,Silver,7.8,0,No
CUST01535,24,5,70.64,405.77,137,1,0,78.0,Fashion,Desktop,1,1,None,40.5,0,No
CUST01536,5,7,25.86,173.65,127,2,2,38.8,Home & Garden,Desktop,1,0,None,27.6,1,Yes
CUST01537,8,3,276.9,745.18,619,2,0,69.1,Beauty,Mobile,1,1,Gold,8.1,1,No
CUST01538,51,4,59.76,238.83,600,1,1,15.7,Fashion,Mobile,0,0,None,30.2,1,No
CUST01539,9,21,29.88,591.75,636,0,0,28.3,Beauty,Mobile,1,1,None,18.1,0,No
CUST01540,33,5,22.23,113.35,254,1,1,55.7,Home & Garden,Mobile,0,1,Silver,0.7,0,No
CUST01541,55,3,114.67,340.57,912,2,0,66.7,Sports,Mobile,0,0,Silver,14.5,1,No
CUST01542,5,9,32.52,309.32,512,3,0,34.8,Fashion,Desktop,1,0,None,39.8,1,No
CUST01543,37,10,73.99,831.86,161,1,1,40.3,Beauty,Mobile,1,1,Platinum,28.0,1,No
CUST01544,13,10,21.73,197.78,297,1,1,59.9,Beauty,Mobile,1,1,Silver,11.8,0,No
CUST01545,148,7,57.75,443.2,38,1,0,36.1,Fashion,Tablet,1,0,None,22.3,1,No
CUST01546,29,4,32.83,149.02,240,1,0,28.7,Home & Garden,Mobile,1,0,None,33.7,1,No
CUST01547,73,7,42.42,285.68,91,2,0,62.8,Fashion,Mobile,1,0,Silver,40.4,1,Yes
CUST01548,35,9,28.87,229.72,100,1,2,61.8,Home & Garden,Desktop,1,1,None,9.4,1,No
CUST01549,1,14,124.03,1904.11,40,2,3,26.9,Electronics,Desktop,1,0,Silver,17.9,1,No
CUST01550,45,9,36.86,351.75,133,1,0,80.4,Sports,Mobile,0,1,None,42.3,1,No
CUST01551,136,6,48.68,266.91,196,0,2,31.8,Electronics,Desktop,0,0,Silver,41.9,1,No
CUST01552,41,2,50.6,99.54,275,5,0,1.6,Fashion,Desktop,1,1,Gold,60.7,1,No
CUST01553,76,2,198.31,405.9,109,0,1,2.5,Sports,Desktop,1,0,Gold,32.5,1,No
CUST01554,97,5,111.3,501.38,471,1,0,26.1,Home & Garden,Tablet,1,1,None,15.8,1,No
CUST01555,11,3,102.78,328.22,220,2,0,32.8,Electronics,Tablet,1,1,Silver,49.2,0,No
CUST01556,10,13,15.45,212.29,304,0,1,66.5,Fashion,Desktop,1,0,Platinum,13.0,0,No
CUST01557,42,10,32.29,360.4,97,3,3,77.5,Beauty,Tablet,1,0,None,21.3,1,No
CUST01558,23,7,141.3,1009.06,504,1,1,7.0,Fashion,Desktop,0,0,None,11.5,1,No
CUST01559,82,3,21.4,65.63,293,0,0,25.8,Fashion,Desktop,1,0,None,5.4,1,No
CUST01560,103,16,58.39,967.7,594,1,1,50.6,Home & Garden,Tablet,1,1,None,43.1,0,No
CUST01561,19,6,23.28,130.2,52,1,1,19.9,Electronics,Tablet,1,0,None,34.7,1,No
CUST01562,12,2,25.23,54.37,143,1,0,42.8,Fashion,Tablet,0,1,Gold,9.8,1,No
CUST01563,68,9,209.48,1977.23,35,0,2,27.6,Electronics,Desktop,1,0,Silver,30.2,0,No
CUST01564,14,10,97.07,1069.46,72,1,0,61.8,Fashion,Desktop,0,0,None,30.2,0,No
CUST01565,77,10,119.88,1295.39,150,0,0,41.4,Home & Garden,Mobile,0,1,None,10.0,1,No
CUST01566,24,5,102.21,532.3,674,0,0,77.6,Beauty,Desktop,0,0,Gold,40.9,0,No
CUST01567,49,5,48.84,219.36,244,2,0,12.5,Home & Garden,Desktop,1,1,Silver,48.8,0,No
CUST01568,4,10,31.4,353.48,120,0,1,48.7,Home & Garden,Mobile,1,0,None,29.0,1,No
CUST01569,44,10,39.58,380.03,412,1,0,28.7,Home & Garden,Mobile,0,1,Platinum,28.3,1,No
CUST01570,27,6,46.83,320.12,30,1,1,14.7,Home & Garden,Mobile,1,1,None,12.7,0,No
CUST01571,39,9,226.11,1975.08,138,1,2,23.1,Home & Garden,Desktop,0,1,None,5.9,1,No
CUST01572,8,1,18.74,16.75,275,1,1,40.0,Fashion,Desktop,0,0,None,25.1,0,No
CUST01573,60,9,35.06,351.97,262,1,1,73.0,Sports,Mobile,1,0,None,44.7,0,No
CUST01574,89,8,26.3,229.02,280,1,0,56.1,Home & Garden,Tablet,0,1,Silver,40.6,0,No
CUST01575,10,2,127.14,276.12,71,1,0,37.6,Sports,Desktop,0,0,None,56.3,1,No
CUST01576,4,2,240.57,421.87,123,1,1,34.3,Fashion,Desktop,1,1,None,11.0,0,No
CUST01577,1,3,69.9,233.56,804,0,1,8.2,Fashion,Desktop,1,1,None,49.7,1,No
CUST01578,46,5,74.65,384.04,1094,2,1,56.7,Sports,Tablet,1,1,Silver,38.8,0,No
CUST01579,42,8,58.74,465.74,112,1,0,22.5,Beauty,Tablet,1,1,Gold,53.8,1,No
CUST01580,35,12,77.48,1045.01,310,2,1,39.8,Home & Garden,Tablet,1,1,None,15.2,1,No
CUST01581,11,11,101.34,1170.27,82,1,1,38.4,Beauty,Mobile,1,0,Gold,18.1,0,No
CUST01582,22,9,76.75,614.7,137,0,1,61.4,Fashion,Mobile,1,0,None,3.9,1,No
CUST01583,40,3,81.37,245.54,471,1,0,30.2,Beauty,Desktop,0,1,None,49.6,1,No
CUST01584,30,4,101.53,422.76,208,0,2,42.5,Electronics,Tablet,0,1,None,42.2,0,No
CUST01585,198,5,13.16,73.67,568,1,0,45.9,Sports,Mobile,1,0,Platinum,38.9,0,No
CUST01586,6,6,54.69,306.47,297,0,2,40.7,Fashion,Mobile,1,0,Silver,13.1,0,No
CUST01587,53,13,69.7,986.08,297,1,0,37.5,Electronics,Tablet,0,1,Silver,27.4,1,No
CUST01588,23,9,76.17,747.19,30,1,0,3.1,Beauty,Desktop,1,1,None,55.1,1,No
CUST01589,25,3,47.62,126.92,415,2,0,34.3,Sports,Desktop,1,1,None,21.7,0,No
CUST01590,56,4,62.09,212.39,1143,1,0,85.6,Beauty,Desktop,1,1,Silver,16.1,0,No
CUST01591,53,8,30.69,251.52,192,4,0,39.2,Home & Garden,Mobile,1,1,None,18.2,1,No
CUST01592,213,14,13.2,200.85,51,2,2,51.2,Sports,Tablet,1,1,None,5.2,0,No
CUST01593,6,3,119.88,365.51,1131,1,0,58.0,Home & Garden,Desktop,1,0,None,13.7,0,No
CUST01594,4,20,22.03,482.02,102,1,1,31.6,Beauty,Desktop,1,0,Silver,10.5,1,No
CUST01595,57,10,48.02,497.82,157,0,1,8.4,Home & Garden,Desktop,1,1,None,28.1,1,No
CUST01596,38,14,29.98,439.02,30,1,0,33.8,Beauty,Mobile,0,1,None,47.4,0,No
CUST01597,14,13,194.34,2168.8,35,0,1,34.7,Sports,Desktop,1,1,None,44.6,0,No
CUST01598,3,3,51.23,134.72,73,0,3,53.0,Fashion,Mobile,1,1,Silver,37.7,1,No
CUST01599,4,3,42.59,136.4,238,2,0,51.4,Beauty,Mobile,1,1,None,25.3,0,No
CUST01600,101,8,99.31,857.13,244,2,1,71.8,Electronics,Desktop,1,1,Gold,17.8,0,Yes
CUST01601,9,11,306.49,3414.05,279,1,0,37.0,Home & Garden,Desktop,0,1,None,40.9,0,No
CUST01602,17,4,75.53,310.29,262,1,2,40.4,Fashion,Tablet,1,1,Silver,43.7,1,No
CUST01603,11,3,40.37,125.27,205,2,0,33.9,Sports,Desktop,1,1,Gold,48.4,0,No
CUST01604,19,4,95.32,336.1,485,1,1,52.7,Fashion,Mobile,1,0,Silver,31.3,1,No
CUST01605,3,2,15.52,32.6,814,1,0,40.0,Fashion,Mobile,0,1,None,9.8,1,Yes
CUST01606,32,4,56.66,225.18,94,1,0,55.6,Sports,Mobile,0,0,None,8.2,1,No
CUST01607,3,12,269.12,3328.77,41,1,2,80.4,Electronics,Tablet,0,1,Platinum,15.0,1,No
CUST01608,72,7,61.94,441.79,166,2,1,18.2,Home & Garden,Mobile,1,0,Silver,12.6,0,No
CUST01609,11,16,59.51,1027.29,30,0,1,15.0,Sports,Desktop,1,0,None,47.7,1,No
CUST01610,34,2,55.51,104.98,644,2,1,27.0,Fashion,Mobile,0,1,Silver,23.7,1,No
CUST01611,95,7,39.79,267.96,82,2,0,45.3,Electronics,Desktop,0,1,Platinum,20.0,1,No
CUST01612,47,7,70.22,475.56,239,0,0,13.9,Sports,Mobile,1,0,None,29.5,1,No
CUST01613,34,5,101.52,547.57,36,1,1,17.8,Home & Garden,Desktop,0,0,Silver,21.5,1,No
CUST01614,17,6,41.87,246.03,241,2,0,59.8,Electronics,Desktop,0,1,None,35.6,0,No
